,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
323,Livermore,Lawrence Livermore National Laboratory,US,"Thu, 08 Dec 2016 05:31:12 GMT",False,"Livermore, CA","Livermore, CA 94550",30+ days ago,False,bcf8d92424cf80a9,Nuclear Forensics Summer Internship,37.687107,-121.70588,"indeed_clk(this,'4060');","Demonstrated academic achievement in the fields of physics, chemistry, geology and geochemistry, nuclear <b>engineering</b>, <b>chemical</b> <b>engineering</b> or environmental...",Lawrence Livermore National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=bcf8d92424cf80a9&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hm2eah2hd3n
324,El Segundo,The Aerospace Corporation,US,"Thu, 16 Feb 2017 01:27:41 GMT",False,"El Segundo, CA","El Segundo, CA 90245",13 days ago,False,df680bbfee71ed03,Environmental Health & Safety Associate Principal Director,33.91401,-118.38097,"indeed_clk(this,'4060');","Bachelor's Degree in environmental sciences, <b>chemical</b> <b>engineering</b>, industrial hygiene, occupational health and safety, biology or related field....",The Aerospace Corporation,False,CA,,http://www.indeed.com/viewjob?jk=df680bbfee71ed03&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hm2eah2hd3n
325,Vacaville,"Banks Integration Group, Inc.",US,"Thu, 23 Feb 2017 21:19:14 GMT",False,"Vacaville, CA","Vacaville, CA 95688",5 days ago,True,d3e1c4313171fa3c,Senior Automation Engineer,38.356277,-121.98614,"indeed_clk(this,'4801');","BS in <b>Chemical</b> <b>Engineering</b>, Electrical <b>Engineering</b>, Mechanical <b>Engineering</b>, Computer Science, or related <b>Engineering</b> fields plus five years of directly related...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=d3e1c4313171fa3c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
326,Aliso Viejo,"Calhoun Vision, Inc.",US,"Thu, 16 Feb 2017 18:14:18 GMT",False,"Aliso Viejo, CA","Aliso Viejo, CA 92656",12 days ago,True,43ae426068da9089,Senior Quality Engineer - Intraocular Lens,33.58829,-117.724976,"indeed_clk(this,'4801');","Minimum BA or BS in Mechanical, Biomedical, or <b>Chemical</b> <b>Engineering</b> or equivalent with at least 4 years relevant work experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=43ae426068da9089&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
327,Aliso Viejo,"Calhoun Vision, Inc.",US,"Thu, 16 Feb 2017 18:14:11 GMT",False,"Aliso Viejo, CA","Aliso Viejo, CA 92656",12 days ago,True,bebaab3ab63762d8,Senior Quality Engineer - Chemistry,33.58829,-117.724976,"indeed_clk(this,'4801');","Minimum BA or BS in Chemistry, Biology, or <b>Chemical</b> <b>Engineering</b> or equivalent with at least 4 years relevant work experience....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=bebaab3ab63762d8&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
328,Martinez,Central Contra Costa Sanitary District,US,"Fri, 20 Jan 2017 13:42:14 GMT",False,"Martinez, CA","Martinez, CA",30+ days ago,False,e8675fad2b318ff3,Summer Employment Opportunities,38.01923,-122.13187,"indeed_clk(this,'4801');","<b>ENGINEERING</b> ASSISTANT – These summer positions are for civil, mechanical, or <b>chemical</b> <b>engineering</b> majors. ADMINISTRATIVE AIDE – Must possess word processing...",Central Contra Costa Sanitary District,False,CA,,http://www.indeed.com/viewjob?jk=e8675fad2b318ff3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
329,San Diego,"Accelrys, Inc.",US,"Sat, 11 Feb 2017 11:00:27 GMT",False,"San Diego, CA","San Diego, CA 92121",17 days ago,False,d53b125f88ea34ec,Field Application Scientist (Pre-Sales),32.90333,-117.208534,"indeed_clk(this,'4801');","Advanced degree in Chemistry, Physics, Mechanical, <b>Chemical</b> <b>Engineering</b> or related fields. Our customer base includes the world’s largest pharmaceutical,...","Accelrys, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=d53b125f88ea34ec&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
330,San Francisco,Sigler Commercial,US,"Fri, 06 Jan 2017 01:52:28 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,True,fc3381e969d6ce0f,Sales Engineer,37.774727,-122.41758,"indeed_clk(this,'4801');","Undergraduate Degree in any <b>Engineering</b> discipline, Mechanical or <b>Chemical</b> <b>Engineering</b> preferred. We are looking for an energetic candidate with an appetite for...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=fc3381e969d6ce0f&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
331,Pleasanton,Astex Pharmaceuticals,US,"Thu, 16 Feb 2017 07:08:30 GMT",False,"Pleasanton, CA","Pleasanton, CA",12 days ago,False,87002e94d03cac52,"Associate Director/Director, Process Chemistry",37.662086,-121.87363,"indeed_clk(this,'4801');","MS or PhD, Organic Chemistry or <b>Chemical</b> <b>Engineering</b>. The Associate Director/Director, Process Chemistry will be responsible for the process development and...",Astex Pharmaceuticals,False,CA,,http://www.indeed.com/viewjob?jk=87002e94d03cac52&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
332,Sunnyvale,"A2Z Development Center, Inc.",US,"Mon, 23 Jan 2017 23:50:33 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",30+ days ago,False,dec7d3aeb20da59e,Sr. Advanced Materials Support Engineer,37.368134,-122.03297,"indeed_clk(this,'4801');","Bachelor's degree or foreign equivalent in materials science, chemistry, physics, <b>chemical</b> <b>engineering</b> or a related field from a 4-year program....",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=dec7d3aeb20da59e&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
333,Irvine,ENVIRON International Corporation,US,"Thu, 12 Jan 2017 06:35:17 GMT",False,"Irvine, CA","Irvine, CA",30+ days ago,False,e3aa297420eb0c5a,Senior Environmental Site Characterization and Remediation Consultant,33.667583,-117.81868,"indeed_clk(this,'4801');","MS/PhD in Civil, Environmental, or <b>Chemical</b> <b>Engineering</b>, Environmental Science, Earth Sciences, or related field....",ENVIRON International Corporation,False,CA,,http://www.indeed.com/viewjob?jk=e3aa297420eb0c5a&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
334,San Jose,"BaySpec, Inc.",US,"Fri, 03 Feb 2017 08:07:38 GMT",False,"San Jose, CA","San Jose, CA 95131",25 days ago,True,eeb132ef8395c588,Sales Manager/Applications Engineer – Semiconductor/Biomedical,37.389496,-121.89372,"indeed_clk(this,'4801');","BS or above degree in Chemistry, Spectroscopy, Biology, Physics, Electrical <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Mechanical <b>Engineering</b> or any other related...","BaySpec, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=eeb132ef8395c588&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
335,Berkeley,Lawrence Berkeley National Laboratory,US,"Sat, 21 Jan 2017 02:37:56 GMT",False,"Berkeley, CA","Berkeley, CA 94720",30+ days ago,False,73dff8d043b6ea55,Robotic Nanoparticle Synthesis Postdoctoral Fellow (Molecular Foundry),37.868134,-122.25824,"indeed_clk(this,'4801');","Expertise in robotics, mechanical <b>engineering</b>, or electrical <b>engineering</b>. Recent PhD in Chemistry, <b>Chemical</b> <b>Engineering</b>, Materials Science, or a related field....",Lawrence Berkeley National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=73dff8d043b6ea55&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
336,El Cajon,TE Connectivity,US,"Fri, 06 Jan 2017 03:16:59 GMT",False,"El Cajon, CA","El Cajon, CA",30+ days ago,False,ad9ffdfb8c3a950d,SUPV MFG & PROCESS DVL ENGINEER,32.793957,-116.96154,"indeed_clk(this,'4801');","We are looking for a Lead Manufacturing Engineer with proven skills in leading successful <b>engineering</b> teams with background in <b>Chemical</b> <b>Engineering</b>, Plastic...",TE Connectivity,False,CA,,http://www.indeed.com/viewjob?jk=ad9ffdfb8c3a950d&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
337,Los Angeles,Rockwell Automation,US,"Wed, 30 Nov 2016 07:11:44 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,0975b8486171e033,Senior Engineer,34.052197,-118.24176,"indeed_clk(this,'4801');","Bachelor’s degree in Electrical <b>Engineering</b>, Mechanical <b>Engineering</b>, or <b>Chemical</b> <b>Engineering</b>. Further education in <b>engineering</b>, computer science or project...",Rockwell Automation,False,CA,,http://www.indeed.com/viewjob?jk=0975b8486171e033&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
338,Modesto,E.&J. Gallo Winery,US,"Sun, 26 Feb 2017 11:13:58 GMT",False,"Modesto, CA","Modesto, CA 95354",2 days ago,False,94ccbddcded2ad84,"Sr. Statistician, Research & Development",37.642857,-120.96703,"indeed_clk(this,'4801');","Gallo Statisticians work across all aspects of the R&amp;D platform,such as Grape Growing, Precision Agriculture, Winemaking, Chemistry, <b>Chemical</b> <b>Engineering</b>,...",E.&J. Gallo Winery,False,CA,,http://www.indeed.com/viewjob?jk=94ccbddcded2ad84&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
339,Brea,Ventura Foods,US,"Thu, 29 Dec 2016 12:39:15 GMT",False,"Brea, CA","Brea, CA 92821",30+ days ago,False,7172a514ab0c0d3b,Mgr Technical Services Process Engineering,33.92857,-117.87912,"indeed_clk(this,'4801');","BS or MS in <b>Chemical</b> <b>Engineering</b> or related <b>Engineering</b> or science based field, or equivalent experience. Keeps abreast of current <b>engineering</b> and scientific...",Ventura Foods,False,CA,,http://www.indeed.com/viewjob?jk=7172a514ab0c0d3b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
340,Compton,750 - Compton Creamery,US,"Tue, 17 Jan 2017 00:14:06 GMT",False,"Compton, CA","Compton, CA 90220",30+ days ago,False,17d3b772e4f38af6,Plant Maintenance Engineer,33.89011,-118.23627,"indeed_clk(this,'4801');","Bachelor's Degree in <b>Engineering</b> (Mechanical, Electrical or <b>Chemical</b> <b>Engineering</b> preferred) from accredited college or university....",Kroger Stores,False,CA,,http://www.indeed.com/viewjob?jk=17d3b772e4f38af6&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
341,Richmond,STERIS,US,"Fri, 10 Feb 2017 18:30:09 GMT",False,"Richmond, CA","Richmond, CA 94804",18 days ago,False,62811a834199794a,Quality Systems Manager,37.923077,-122.33517,"indeed_clk(this,'4801');","<b>Engineering</b>, Microbiology or similar <b>engineering</b>. Manufacturing, <b>Engineering</b> or Quality/Continuous. Quality Systems Manager....",Steris,False,CA,,http://www.indeed.com/viewjob?jk=62811a834199794a&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
342,Newark,Kaiam Corporation,US,"Sun, 19 Feb 2017 07:57:49 GMT",False,"Newark, CA","Newark, CA",9 days ago,True,6b451b4ea8d0ba5f,Supplier QA/RMA Failure Analysis Engineer,37.527473,-122.03846,"indeed_clk(this,'4801');",Good technical <b>engineering</b> knowledge and ability to read <b>engineering</b> drawings and understand processes. Bachelors or Masters of Material Science/<b>Chemical</b>...,Kaiam Corporation,False,CA,,http://www.indeed.com/viewjob?jk=6b451b4ea8d0ba5f&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
343,Edwards AFB,"ERC, Inc.",US,"Sat, 04 Feb 2017 18:26:50 GMT",False,"Edwards AFB, CA","Edwards AFB, CA 93524",24 days ago,False,f354a373cedbff17,Solid Rocket Modeler - ERC,34.917583,-117.94505,"indeed_clk(this,'4801');",Aerospace or <b>Chemical</b> <b>Engineering</b> or in a related. Languages to solve <b>engineering</b> problems. DUTIES AND RESPONSIBILITIES:....,"ERC, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=f354a373cedbff17&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
344,Goleta,Medtronic,US,"Fri, 17 Feb 2017 04:08:14 GMT",False,"Goleta, CA","Goleta, CA 93117",12 days ago,False,dd22ffe2650146f3,Sr Manufacturing/Project Engineer - Chemical/Materials/Plastics,34.432034,-119.857704,"indeed_clk(this,'4801');","Bachelor 's degree in <b>Engineering</b> (<b>Chemical</b> <b>Engineering</b>,. Degree in <b>engineering</b>, Mechanical, Materials, or Biomedical <b>Engineering</b>....",Medtronic,False,CA,,http://www.indeed.com/viewjob?jk=dd22ffe2650146f3&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
345,Irvine,Allergan,US,"Mon, 30 Jan 2017 18:56:46 GMT",False,"Irvine, CA","Irvine, CA 92612",29 days ago,False,718f710835a274c9,"Sr Scientist, Small Molecule Product Development",33.674538,-117.85172,"indeed_clk(this,'4801');","Must be able to operate as a functional area leader and utilize knowledge of pharmaceutical science, <b>chemical</b> <b>engineering</b>, literature and experience to guide...",Allergan,False,CA,,http://www.indeed.com/viewjob?jk=718f710835a274c9&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
346,Irwindale,Southern California Edison,US,"Sat, 25 Feb 2017 21:36:16 GMT",False,"Irwindale, CA","Irwindale, CA",3 days ago,False,d5e5196766648907,Senior Environmental Manager – Air Quality (Senior Manager Level),34.104397,-117.93407,"indeed_clk(this,'4801');","Master’s Degree in <b>chemical</b> <b>engineering</b> or closely related scientific discipline. Bachelor’s Degree in environmental science or <b>engineering</b>, or a related...",Southern California Edison,False,CA,,http://www.indeed.com/viewjob?jk=d5e5196766648907&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
347,San Diego,Pfenex Inc.,US,"Thu, 17 Nov 2016 02:48:22 GMT",False,"San Diego, CA","San Diego, CA 92121",30+ days ago,True,8a473a08be711e0b,Process Characterization Subject Matter Expert,32.89815,-117.22371,"indeed_clk(this,'4801');","A minimum of a Bachelor's degree in Biology, Microbiology, Biochemistry, and/or <b>Chemical</b> <b>Engineering</b> 10+ years of biosimilar and/or pharmaceutical process...",Pfenex Inc.,False,CA,,http://www.indeed.com/viewjob?jk=8a473a08be711e0b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
348,Richmond,ChemTrade Logistics,US,"Thu, 05 Jan 2017 18:34:19 GMT",False,"Richmond, CA","Richmond, CA",30+ days ago,True,c6aad93af5d79b2b,Operations Manager,37.934067,-122.34615,"indeed_clk(this,'4801');","Bachelor of Science degree in <b>Chemical</b> <b>Engineering</b> or similar degree. In January 2014, Chemtrade acquired General <b>Chemical</b>, a leader in water chemicals with...",ChemTrade Logistics,False,CA,,http://www.indeed.com/viewjob?jk=c6aad93af5d79b2b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
349,Los Angeles,University of California Los Angeles,US,"Thu, 05 Jan 2017 23:41:41 GMT",False,"Los Angeles, CA","Los Angeles, CA 90095",30+ days ago,True,4d191bd079a36571,Project Engineer/Postdoctoral Researcher: Thermal Energy Storage,34.0672,-118.4472,"indeed_clk(this,'4801');",_ We seek qualified candidates with excellent academic or industry record in the fields of mechanical and <b>chemical</b> <b>engineering</b>....,Indeed,False,CA,,http://www.indeed.com/viewjob?jk=4d191bd079a36571&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwzE4OwRMPgu_vjO4O9aTfB&indpubnum=254802918413674&atk=1ba48hmpka4ahcrk
350,Newport Beach,Advanced Environmental Controls,US,"Mon, 27 Feb 2017 20:13:18 GMT",False,"Newport Beach, CA","Newport Beach, CA 92660",1 day ago,False,d8f1afefa09ff6dd,Chemical Engineer,33.62912,-117.86813,"indeed_clk(this,'5091');",A Bachelor's Degree or Masters Degree in <b>Chemical</b> <b>Engineering</b> with one to three years experience in air quality/compliance and <b>engineering</b>....,Monster,False,CA,,http://www.indeed.com/viewjob?jk=d8f1afefa09ff6dd&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
351,Industry,Ecolab,US,"Mon, 13 Feb 2017 02:49:25 GMT",False,"Industry, CA","Industry, CA",16 days ago,False,dde0a685299f3405,Reliability Supervisor,34.01923,-117.95605,"indeed_clk(this,'5091');","Bachelor’s degree in Mechanical or <b>Chemical</b> <b>Engineering</b>. Bachelor’s degree in <b>Engineering</b>, Science or Technology....",Ecolab,False,CA,,http://www.indeed.com/viewjob?jk=dde0a685299f3405&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
352,Berkeley,BAS Research,US,"Tue, 03 Jan 2017 11:11:32 GMT",False,"Berkeley, CA","Berkeley, CA",30+ days ago,True,d0ad4a518f082776,Extraction Technician,37.87088,-122.26923,"indeed_clk(this,'5091');","Degree in <b>Chemical</b> <b>Engineering</b>, Biochemistry or related field a plus. BAS Research Center (BAS) is California’s first licensed medical cannabis manufacturing...",BAS Research,False,CA,,http://www.indeed.com/viewjob?jk=d0ad4a518f082776&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
353,El Segundo,"Kite Pharma, Inc.",US,"Thu, 12 Jan 2017 11:41:53 GMT",False,"El Segundo, CA","El Segundo, CA",30+ days ago,False,40103d10cd4a1b94,"Technical Specialist, Manufacturing",33.917583,-118.41209,"indeed_clk(this,'5091');","BS in Biochemical <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>, Biotechnology or equivalent with 5+ years of experience. <b>Engineering</b> degree preferred....","Kite Pharma, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=40103d10cd4a1b94&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
354,Brisbane,Tioma Therapeutics,US,"Fri, 23 Dec 2016 10:45:36 GMT",False,"Brisbane, CA","Brisbane, CA",30+ days ago,True,dbfbb86197ec3e55,Director of CMC,37.67857,-122.39561,"indeed_clk(this,'5091');","Bachelor’s degree in Chemistry, Biochemistry, Molecular Biology, <b>Chemical</b> <b>Engineering</b>, or related field required, advanced degree preferred....",Tioma Therapeutics,False,CA,,http://www.indeed.com/viewjob?jk=dbfbb86197ec3e55&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
355,Vacaville,Superior Controls,US,"Fri, 24 Feb 2017 22:21:12 GMT",False,"Vacaville, CA","Vacaville, CA",4 days ago,False,9864e5386d0f7939,Senior Automation Engineer,38.354397,-121.98351,"indeed_clk(this,'5091');","BS in <b>Chemical</b> <b>Engineering</b>, Electrical <b>Engineering</b>, Mechanical <b>Engineering</b>, Computer Science, or related <b>Engineering</b> fields plus five years of directly related...",Superior Controls,False,CA,,http://www.indeed.com/viewjob?jk=9864e5386d0f7939&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
356,San Ramon,General Electric,US,"Fri, 10 Feb 2017 11:13:49 GMT",False,"San Ramon, CA","San Ramon, CA 94583",18 days ago,False,50653d0576408f8b,Customer Success Manager - Digital Operations,37.767097,-121.9587,"indeed_clk(this,'5091');","Degree in <b>Chemical</b> Engineering; GE is the world's Digital Industrial Company, transforming industry with software-defined machines and solutions that are...",GE Careers,False,CA,,http://www.indeed.com/viewjob?jk=50653d0576408f8b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxHMphY-a4vzK6AG1E9fT42&indpubnum=254802918413674&atk=1ba48hn32afujf6a
