,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
38,Santa Clara,Intel,US,"Wed, 08 Feb 2017 11:14:28 GMT",False,"Santa Clara, CA","Santa Clara, CA 95052",20 days ago,False,750339412ab168f3,Data Scientist,37.354397,-121.95055,"indeed_clk(this,'7475');","Typically possesses advanced degree in Computer Science, Mathematics, Machine Learning, Operation Research, and <b>Statistics</b> or equivalent expertise....",Intel,False,CA,,http://www.indeed.com/viewjob?jk=750339412ab168f3&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
39,San Francisco,Marin Software,US,"Tue, 28 Feb 2017 19:52:37 GMT",False,"San Francisco, CA","San Francisco, CA 94105",10 hours ago,True,4634d92afe7a7ec8,"Marketing Research Analyst, Data Analysis",37.79188,-122.39434,"indeed_clk(this,'7475');","You have a Bachelor's in Mathematics, <b>Statistics</b>, Economics, Computer Science, or Marketing, or analyst / similar role experience....",Marin Software,False,CA,,http://www.indeed.com/viewjob?jk=4634d92afe7a7ec8&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
40,Palo Alto,Coupang,US,"Sat, 18 Feb 2017 06:52:26 GMT",False,"Palo Alto, CA","Palo Alto, CA",10 days ago,True,af64ab3ffbda0951,Data Scientist,37.43956,-122.14286,"indeed_clk(this,'7475');","Masters/PhDs in CS machine learning, <b>Statistics</b>, Applied Math or a quantitative field. Coupang is one of the largest and fastest growing e-commerce platforms on...",Coupang,False,CA,,http://www.indeed.com/viewjob?jk=af64ab3ffbda0951&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
41,San Diego,ENCORE CAPITAL GROUP,US,"Tue, 31 Jan 2017 14:30:21 GMT",False,"San Diego, CA","San Diego, CA",28 days ago,False,d756b565cb80b206,Statistical Analyst,32.714287,-117.15385,"indeed_clk(this,'7475');","<b>Statistics</b>, Engineering or a quantitative science. The Statistical Analyst is responsible for the collection, management, and analysis of internal data to...",Encore Capital Group,False,CA,,http://www.indeed.com/viewjob?jk=d756b565cb80b206&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
42,Santa Monica,"TrueCar, Inc.",US,"Wed, 15 Feb 2017 01:27:04 GMT",False,"Santa Monica, CA","Santa Monica, CA",14 days ago,False,b119fce5f924ee47,Data Analyst,34.01923,-118.48901,"indeed_clk(this,'7475');","BS/BA degree in a quantitative discipline (e.g., Math, <b>Statistics</b>, Economics, Business Administration). The Data Analyst will work in a fast-paced environment...","TrueCar, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=b119fce5f924ee47&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
43,San Diego,Leidos,US,"Thu, 05 Jan 2017 05:19:11 GMT",False,"San Diego, CA","San Diego, CA 92121",30+ days ago,False,c85011fb98033c38,Data Analyst / Statistician,32.889473,-117.22333,"indeed_clk(this,'7475');",Identify issues with <b>statistics</b> and offer correct solutions. Must be able Identify issues with <b>statistics</b> and offer correct solutions....,Leidos,False,CA,,http://www.indeed.com/viewjob?jk=c85011fb98033c38&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
44,Carlsbad,"SynteractHCR, Inc.",US,"Tue, 14 Feb 2017 23:56:10 GMT",False,"Carlsbad, CA","Carlsbad, CA 92008",14 days ago,True,cdf8083ff3e682ab,Statistical Programmer I/II,33.145603,-117.3022,"indeed_clk(this,'7475');","Bachelor's degree or equivalent in mathematics, <b>statistics</b>, or related field of project and a minimum of 2 years related experience or equivalent combination of...","SynteractHCR, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=cdf8083ff3e682ab&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
45,Palo Alto,Houzz,US,"Fri, 02 Dec 2016 14:39:17 GMT",False,"Palo Alto, CA","Palo Alto, CA 94301",30+ days ago,False,848340487d83e899,Quantitative Analyst,37.445244,-122.161,"indeed_clk(this,'7475');",Education in engineering or other quantitative discipline such as <b>statistics</b>. We are looking for a Quantitative Analyst to assist our growth initiatives with...,Houzz,False,CA,,http://www.indeed.com/viewjob?jk=848340487d83e899&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
46,Mountain View,NinthDecimal,US,"Thu, 09 Feb 2017 08:24:08 GMT",False,"Mountain View, CA","Mountain View, CA",19 days ago,False,503039455a391d1b,Data Scientist,37.384617,-122.08242,"indeed_clk(this,'7475');","Expertise in probability and <b>statistics</b>, including machine learning, modeling and experimental design. NinthDecimal is the leading mobile audience intelligence...",NinthDecimal,False,CA,,http://www.indeed.com/viewjob?jk=503039455a391d1b&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
47,San Mateo,Rumble Entertainment,US,"Sat, 04 Feb 2017 07:33:22 GMT",False,"San Mateo, CA","San Mateo, CA",24 days ago,False,fdaa297d39d8d230,Game Analyst,37.56044,-122.32417,"indeed_clk(this,'7475');","Bachelor’s degree in business, <b>statistics</b>, or computer science; Own collection and analysis of game data....",Rumble Entertainment,False,CA,,http://www.indeed.com/viewjob?jk=fdaa297d39d8d230&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
48,San Jose,FocusKPI Inc.,US,"Thu, 23 Feb 2017 22:11:29 GMT",False,"San Jose, CA","San Jose, CA",5 days ago,False,732e067c975ce3b8,Data Analyst,37.337914,-121.89011,"indeed_clk(this,'7475');","Understanding of <b>statistics</b> concepts. Is looking for Data Analyst to work for our client in San Jose, CA....",FocusKPI Inc.,False,CA,,http://www.indeed.com/viewjob?jk=732e067c975ce3b8&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
49,Berkeley,Caravan Health,US,"Sun, 26 Feb 2017 08:22:16 GMT",False,"Berkeley, CA","Berkeley, CA",2 days ago,False,38a53ee910fb7ba6,Healthcare Data Analyst,37.87088,-122.26923,"indeed_clk(this,'7475');","Bachelor degree with concentration in health informatics, health administration, computing, epidemiology, <b>statistics</b> or related field....",Caravan Health,False,CA,,http://www.indeed.com/viewjob?jk=38a53ee910fb7ba6&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qj76a4l09mp
50,La Jolla,Pfizer Inc.,US,"Mon, 27 Feb 2017 14:48:12 GMT",False,"La Jolla, CA","La Jolla, CA",1 day ago,True,f7ddbdaec14831ce,Data Scientist,32.846153,-117.26923,"indeed_clk(this,'7734');","Strong background in Software Engineering, <b>Statistics</b>, Biology, Economics or similar disciplines. Bachelor's degree required, Master's degree preferred in...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=f7ddbdaec14831ce&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
51,El Segundo,Nativo,US,"Sun, 11 Dec 2016 07:35:15 GMT",False,"El Segundo, CA","El Segundo, CA 90245",30+ days ago,True,ec507246aa9b9e29,Data Analyst,33.923077,-118.4011,"indeed_clk(this,'7734');","BA/BS degree in <b>Statistics</b>, Mathematics, Marketing, or related field. Basic understanding of concepts related to <b>statistics</b>, machine learning, and probability...",Nativo,False,CA,,http://www.indeed.com/viewjob?jk=ec507246aa9b9e29&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
52,Mountain View,Retail Solutions,US,"Fri, 17 Feb 2017 03:49:35 GMT",False,"Mountain View, CA","Mountain View, CA 94043",12 days ago,False,8408bc53d668c87a,Data Scientist,37.403847,-122.07692,"indeed_clk(this,'7734');",The Data Scientist is a creative programmer with a strong Mathematics and <b>Statistics</b> background to develop and support new analytics applications....,Retail Solutions,False,CA,,http://www.indeed.com/viewjob?jk=8408bc53d668c87a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
53,San Francisco,Hoodline,US,"Sat, 25 Feb 2017 08:11:01 GMT",False,"San Francisco, CA","San Francisco, CA",3 days ago,True,91b0a36e801e0e00,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'7734');","A strong understanding of <b>statistics</b> and experience using statistical software (R, SPSS, SAS etc.). Apply your expertise in quantitative analysis, data mining...",Hoodline,False,CA,,http://www.indeed.com/viewjob?jk=91b0a36e801e0e00&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
54,Palo Alto,MachineZone,US,"Tue, 17 Jan 2017 23:09:55 GMT",False,"Palo Alto, CA","Palo Alto, CA",30+ days ago,False,4af670bca232da09,Game Analyst,37.43956,-122.14286,"indeed_clk(this,'7734');","Minimum 1-3 years in-depth business intelligence, predictive analytics, and <b>statistics</b> experience. Strong in quantitative analytics, enjoys scripting and also...",MachineZone,False,CA,,http://www.indeed.com/viewjob?jk=4af670bca232da09&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
55,Santa Monica,Leaf Group,US,"Thu, 09 Feb 2017 19:17:28 GMT",False,"Santa Monica, CA","Santa Monica, CA",19 days ago,False,cba63855e3179453,Data Analyst - BI,34.01923,-118.48901,"indeed_clk(this,'7734');","BA in a quantitative field such as Computer Science, Engineering, <b>Statistics</b> or Mathematics. Leaf Group is looking for a Data Analyst to join our Business...",Leaf Group,False,CA,,http://www.indeed.com/viewjob?jk=cba63855e3179453&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
56,Santa Clara,LumenData,US,"Wed, 15 Feb 2017 11:41:45 GMT",False,"Santa Clara, CA","Santa Clara, CA 95054",13 days ago,False,9b0018671579be1e,Data Scientist,37.4063,-121.97655,"indeed_clk(this,'7734');","Undergraduate or advanced degree in Data Science, <b>Statistics</b>, Computer Science, Information Engineering or a related field; This is not a Lab Position....",LumenData,False,CA,,http://www.indeed.com/viewjob?jk=9b0018671579be1e&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
57,Pasadena,Spokeo,US,"Sat, 25 Feb 2017 06:52:26 GMT",False,"Pasadena, CA","Pasadena, CA",3 days ago,True,06071cdc9ad15f07,Data Scientist,34.145603,-118.14286,"indeed_clk(this,'7734');","Or Master’s degree in Computer Science, Mathematics, <b>Statistics</b>, or related quantitative discipline. Spokeo’s Product team is looking for a Data Scientist to...",Spokeo,False,CA,,http://www.indeed.com/viewjob?jk=06071cdc9ad15f07&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
58,San Francisco,TinyCo,US,"Wed, 22 Feb 2017 02:34:36 GMT",False,"San Francisco, CA","San Francisco, CA",7 days ago,False,4f167c1579d7d8fe,Data Analyst,37.774727,-122.41758,"indeed_clk(this,'7734');","SQL, <b>statistics</b>, economics, mathematics. Strong quantitative skills, good working knowledge of advanced <b>statistics</b> and predictive modeling....",TinyCo,False,CA,,http://www.indeed.com/viewjob?jk=4f167c1579d7d8fe&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
59,Cerritos,REVOLVEclothing,US,"Wed, 15 Feb 2017 02:20:10 GMT",False,"Cerritos, CA","Cerritos, CA",14 days ago,False,238b4a5af708d157,Data Scientist,33.857143,-118.06044,"indeed_clk(this,'7734');","Knowledge of quantitative methods – <b>statistics</b>, machine learning, general data analysis. Outstanding analytical skills, with strong academic background in...",REVOLVEclothing,False,CA,,http://www.indeed.com/viewjob?jk=238b4a5af708d157&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
60,San Francisco,Wish,US,"Wed, 22 Feb 2017 06:49:32 GMT",False,"San Francisco, CA","San Francisco, CA",6 days ago,False,c1699e9532a3cc9c,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'7734');","Advanced degree in Computer Science, Electrical Engineering or <b>Statistics</b>. You should have an extensive background in a quantitative field, a strong research...",Wish,False,CA,,http://www.indeed.com/viewjob?jk=c1699e9532a3cc9c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
61,San Francisco,Near,US,"Thu, 03 Nov 2016 10:25:27 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,73ac01b3006e5514,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'7734');","Background in OR, Numerical analysis, Optimization, Linear/Non-linear/Integer programming, <b>Statistics</b>, Combinatorial optimization is a plus....",Near,False,CA,,http://www.indeed.com/viewjob?jk=73ac01b3006e5514&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
62,Redwood City,Electronic Arts,US,"Wed, 21 Dec 2016 22:25:22 GMT",False,"Redwood City, CA","Redwood City, CA 94065",30+ days ago,False,baacb566c35d5a35,Data Scientist (University Grad),37.524433,-122.25432,"indeed_clk(this,'7734');","Master's in Computer Science, <b>Statistics</b>, Operations Research or related field (Will consider Bachelor's degree with significant relevant experience)....",Electronic Arts,False,CA,,http://www.indeed.com/viewjob?jk=baacb566c35d5a35&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
63,Palo Alto,Provectus,US,"Wed, 08 Feb 2017 13:42:41 GMT",False,"Palo Alto, CA","Palo Alto, CA",20 days ago,False,a77e604ddc26247e,Data Scientist,37.43956,-122.14286,"indeed_clk(this,'7734');","Expertise in probability and <b>statistics</b>, including machine learning, modeling and experimental design. We are looking for a strong Data Scientist with a track...",Provectus,False,CA,,http://www.indeed.com/viewjob?jk=a77e604ddc26247e&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
64,,Juniper Networks,US,"Wed, 22 Feb 2017 23:57:41 GMT",False,California,California,6 days ago,False,fe29616f092481ac,Quality Data Analyst,,,"indeed_clk(this,'7734');","Bachelor’s degree in Business, <b>statistics</b> or related field. Quality Data Analyst:....",Juniper Networks,False,CA,,http://www.indeed.com/viewjob?jk=fe29616f092481ac&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
65,San Francisco,ThousandEyes,US,"Mon, 13 Feb 2017 21:41:07 GMT",False,"San Francisco, CA","San Francisco, CA 94105",15 days ago,False,4f0a0500441e185a,Data Analyst,37.785713,-122.39011,"indeed_clk(this,'7734');","Economics, Computer Science, Mathematics, Physics, <b>Statistics</b>) or equivalent practical experience. The ideal candidate will have a background in a quantitative...",ThousandEyes,False,CA,,http://www.indeed.com/viewjob?jk=4f0a0500441e185a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
66,Los Angeles,Analysis Group,US,"Thu, 16 Feb 2017 19:12:08 GMT",False,"Los Angeles, CA","Los Angeles, CA 90071",12 days ago,False,83b2fb99c80f2b54,Analyst,34.05339,-118.25347,"indeed_clk(this,'7734');","This is an entry-level position for candidates with research experience who have a bachelor’s or master’s degree in economics, finance, <b>statistics</b>, or related...",Analysis Group,False,CA,,http://www.indeed.com/viewjob?jk=83b2fb99c80f2b54&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
67,San Francisco,Dropbox,US,"Tue, 01 Nov 2016 18:23:35 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,False,d7f75892e79745ea,Data Scientist,37.774727,-122.41758,"indeed_clk(this,'7734');","Bachelor’s degree or higher in computer science, applied <b>statistics</b>, economics, etc.5-8 years experienceasstrategic project/programleadinmanagement consulting,...",Dropbox,False,CA,,http://www.indeed.com/viewjob?jk=d7f75892e79745ea&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
68,Newport Beach,Pacific Investment Management Company LLC,US,"Wed, 25 Jan 2017 20:43:53 GMT",False,"Newport Beach, CA","Newport Beach, CA 92660",30+ days ago,False,4eb148e42a55c42c,Quantitative Analyst – Portfolio Analytics,33.618713,-117.87919,"indeed_clk(this,'7734');",A minimum bachelor degree in science or engineering with math and <b>statistics</b> background from a top-tier college or university....,Pacific Investment Management Company LLC,False,CA,,http://www.indeed.com/viewjob?jk=4eb148e42a55c42c&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
69,San Francisco,Rocket Lawyer,US,"Fri, 17 Feb 2017 22:22:23 GMT",False,"San Francisco, CA","San Francisco, CA",11 days ago,False,30ac5c107667a433,Data Analyst,37.774727,-122.41758,"indeed_clk(this,'7734');","PhD or MS in Computer Science, <b>Statistics</b>, Economics, or Econometrics and 3 years of experience. Experience with <b>statistics</b> and machine learning is essential....",Rocket Lawyer,False,CA,,http://www.indeed.com/viewjob?jk=30ac5c107667a433&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
70,El Segundo,Wpromote,US,"Tue, 21 Feb 2017 22:02:04 GMT",False,"El Segundo, CA","El Segundo, CA 90245",7 days ago,False,c86258c692c02f39,Data Scientist,33.923077,-118.4011,"indeed_clk(this,'7734');","Bachelors degree in <b>Statistics</b>, Mathematics, or other related discipline. Here at Wpromote, one of the nation’s leading digital marketing firms, we invite you...",Wpromote,False,CA,,http://www.indeed.com/viewjob?jk=c86258c692c02f39&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
71,Mountain View,Tubular Labs,US,"Thu, 16 Feb 2017 11:48:13 GMT",False,"Mountain View, CA","Mountain View, CA",12 days ago,False,7aaf002523e9e4ca,Head of Data Science,37.384617,-122.08242,"indeed_clk(this,'7734');","In machine learning, <b>statistics</b>, data mining, or a related field with at least 5 years of relevant industry experience, or an M.S....",Tubular Labs,False,CA,,http://www.indeed.com/viewjob?jk=7aaf002523e9e4ca&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
72,Redwood City,C3 IoT,US,"Mon, 20 Feb 2017 06:20:05 GMT",False,"Redwood City, CA","Redwood City, CA",8 days ago,False,a4361ce48278ce40,Data Scientist,37.483517,-122.23627,"indeed_clk(this,'7734');","Strong mathematical background (linear algebra, calculus, probability and <b>statistics</b>). MS or PhD in Computer Science, Electrical Engineering, <b>Statistics</b>, or...",C3 IoT,False,CA,,http://www.indeed.com/viewjob?jk=a4361ce48278ce40&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
73,Irvine,Blizzard Entertainment,US,"Tue, 07 Feb 2017 01:34:54 GMT",False,"Irvine, CA","Irvine, CA",22 days ago,False,2bb342ee73dd397a,Data Scientist,33.667583,-117.81868,"indeed_clk(this,'7734');","MS with a specialization in machine learning, <b>statistics</b>, applied math, or in a related quantitative field....",Blizzard Entertainment,False,CA,,http://www.indeed.com/viewjob?jk=2bb342ee73dd397a&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
74,Menlo Park,SLAC National Accelerator Laboratory,US,"Fri, 17 Feb 2017 21:39:08 GMT",False,"Menlo Park, CA","Menlo Park, CA",11 days ago,False,021a13c68a559101,LCLS Research Support - Summer Internship,37.453297,-122.18132,"indeed_clk(this,'7734');","Accounting, business administration, <b>statistics</b>, industrial engineering, etc.). The Linac Coherent Light Source (LCLS) at SLAC National Accelerator Lab is the...",SLAC National Accelerator Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=021a13c68a559101&qd=N2J-naHqk5bSExrJs-uSyE9gn74e7xt4hqt3GcgUJS95Lx2cjIZaxNo_Isb2Ct9VnRxfzpKLiqmXL2uVu1Yn_uyT1y2stvlnhBkbCVu62Mw&indpubnum=254802918413674&atk=1ba47qjf8aeqmdoc
